Restricted,MATH 256 202,Lecture,2,Mon Wed Fri,13:00,14:00
Restricted,MATH 256 203,Lecture,2,Mon Wed Fri,9:00,10:00
Restricted,MATH 257 101,Lecture,1,Mon Wed Fri,9:00,10:00
Restricted,MATH 257 102,Lecture,1,Mon Wed Fri,16:00,17:00
Restricted,MATH 257 201,Lecture,2,Mon Wed Fri,11:00,12:00
Restricted,MATH 257 202,Lecture,2,Mon Wed Fri,9:00,10:00
Unreleased,MATH 258 101,Lecture,1,,,
STT,MATH 258 L1A,Laboratory,1,,,
Restricted,MATH 264 201,Lecture,2,Thu,11:00,12:00
Restricted,MATH 264 202,Lecture,2,Thu,14:00,15:00
Unreleased,MATH 264 203,Lecture,2,Mon,14:00,15:00
,MATH 300 101,Lecture,1,Mon Wed Fri,8:00,9:00
,MATH 300 201,Lecture,2,Tue Thu,14:00,15:30
,MATH 301 201,Lecture,2,Mon Wed Fri,11:00,12:00
,MATH 302 101,Lecture,1,Mon Wed Fri,13:00,14:00
,MATH 302 103,Lecture,1,Tue Thu,9:30,11:00
,MATH 302 201,Lecture,2,Mon Wed Fri,11:00,12:00
,MATH 303 201,Lecture,2,Mon Wed Fri,13:00,14:00
,MATH 303 202,Lecture,2,Mon Wed Fri,9:00,10:00
,MATH 303 203,Lecture,2,Tue Thu,9:30,11:00
Blocked,MATH 303 WL1,Waiting List,2,,,
,MATH 305 201,Lecture,2,Mon Wed Fri,12:00,13:00
,MATH 307 101,Lecture,1,Mon Wed Fri,13:00,14:00
,MATH 307 102,Lecture,1,Mon Wed Fri,16:00,17:00
,MATH 307 103,Lecture,1,Tue Thu,8:00,9:30
,MATH 307 201,Lecture,2,Mon Wed Fri,12:00,13:00
,MATH 307 202,Lecture,2,Tue Thu,11:00,12:30
,MATH 312 101,Lecture,1,Mon Wed Fri,11:00,12:00
,MATH 312 201,Lecture,2,Mon Wed Fri,9:00,10:00
,MATH 316 101,Lecture,1,Mon Wed Fri,9:00,10:00
,MATH 316 102,Lecture,1,Mon Wed Fri,16:00,17:00
,MATH 316 201,Lecture,2,Mon Wed Fri,11:00,12:00
,MATH 316 202,Lecture,2,Mon Wed Fri,9:00,10:00
,MATH 317 101,Lecture,1,Mon Wed Fri,10:00,11:00
,MATH 317 201,Lecture,2,Mon Wed Fri,14:00,15:00
,MATH 317 202,Lecture,2,Mon Wed Fri,12:00,13:00
,MATH 318 201,Lecture,2,Mon Wed Fri,14:00,15:00
,MATH 320 101,Lecture,1,Mon Wed Fri,9:00,10:00
,MATH 320 102,Lecture,1,Mon Wed Fri,9:00,10:00
,MATH 321 201,Lecture,2,Mon Wed Fri,9:00,10:00
,MATH 322 101,Lecture,1,Tue Thu,14:00,15:30
,MATH 323 201,Lecture,2,Tue Thu,9:30,11:00
,MATH 335 101,Lecture,1,Tue Thu,11:00,12:30
Blocked,MATH 335 201,Lecture,2,Tue Thu,12:30,14:00
,MATH 340 101,Lecture,1,Mon Wed Fri,14:00,15:00
,MATH 340 201,Lecture,2,Tue Thu,9:30,11:00
,MATH 340 202,Lecture,2,Mon Wed Fri,12:00,13:00
,MATH 342 201,Lecture,2,Tue Thu,9:30,11:00
,MATH 344 101,Lecture,1,Mon Wed Fri,12:00,13:00
,MATH 358 201,Lecture,2,Tue Thu,11:00,12:30
,MATH 358 L2A,Laboratory,2,Mon,9:00,10:00
,MATH 358 L2B,Laboratory,2,Mon,11:00,12:00
,MATH 358 L2C,Laboratory,2,Wed,11:00,12:00
,MATH 358 L2D,Laboratory,2,Fri,11:00,12:00
,MATH 398 609,Work Placement,1,,,
,MATH 398 610,Work Placement,2,,,
,MATH 399 009,Work Placement,1,,,
,MATH 399 610,Work Placement,2,,,
,MATH 400 101,Lecture,1,Mon Wed Fri,9:00,10:00
,MATH 400 201,Lecture,2,Tue Thu,9:30,11:00
,MATH 401 201,Lecture,2,Tue Thu,12:30,14:00
,MATH 404 101,Lecture,1,Mon Wed Fri,12:00,13:00
,MATH 405 101,Lecture,1,Tue Thu,14:00,15:30
,MATH 406 101,Lecture,1,Mon Wed Fri,14:00,15:00
,MATH 414 101,Lecture,1,Mon Wed Fri,13:00,14:00
,MATH 414 WL1,Waiting List,1,,,
,MATH 418 101,Lecture,1,Mon Wed Fri,8:00,9:00
,MATH 419 201,Lecture,2,Mon Wed Fri,10:00,11:00
,MATH 420 101,Lecture,1,Mon Wed Fri,11:00,12:00
,MATH 421 201,Lecture,2,Mon Wed Fri,11:00,12:00
,MATH 422 101,Lecture,1,Mon Wed Fri,14:00,15:00
,MATH 423 201,Lecture,2,Tue Thu,11:00,12:30
Unreleased,MATH 424 201,Lecture,2,Tue Thu,14:00,15:30
,MATH 425 101,Lecture,1,Tue Thu,12:30,14:00
,MATH 426 101,Lecture,1,Mon Wed Fri,12:00,13:00
,MATH 427 201,Lecture,2,Mon Wed Fri,9:00,10:00
,MATH 437 101,Lecture,1,Mon Wed Fri,12:00,13:00
,MATH 440 101,Lecture,1,Mon Wed Fri,9:00,10:00
,MATH 441 101,Lecture,1,Tue Thu,11:00,12:30
Blocked,MATH 441 WL1,Waiting List,1,,,
,MATH 442 201,Lecture,2,Tue Thu,14:00,15:30
,MATH 443 201,Lecture,2,Mon Wed Fri,15:00,16:00
,MATH 444 201,Lecture,2,Tue Thu,9:30,11:00
Blocked,MATH 444 202,Lecture,2,Tue Thu,12:30,14:00
Blocked,MATH 448A 101,Directed Studies,1,Mon,,
Blocked,MATH 449D 101,Directed Studies,1,Mon,15:00,17:00
Blocked,MATH 449D 102,Directed Studies,1,Sun,,
,MATH 450 101,Lecture,1,Mon Wed Fri,11:00,12:00
,MATH 462 201,Lecture,2,Mon Wed Fri,10:00,11:00
,MATH 498 610,Work Placement,1,,,
,MATH 498 611,Work Placement,2,,,
,MATH 499 610,Work Placement,1,,,
Unreleased,MATH 499 611,Work Placement,2,,,
,MATH 501 101,Lecture,1,Mon Wed Fri,14:00,15:00
,MATH 502 201,Lecture,2,Tue Thu,11:00,12:30
,MATH 503 201,Lecture,2,Tue Thu,13:00,14:30
,MATH 507 101,Lecture,1,Mon Wed Fri,11:00,12:00
,MATH 508 101,Lecture,1,Mon Wed Fri,9:00,10:00
,MATH 510 201,Lecture,2,Mon Wed Fri,11:00,12:00
,MATH 516 101,Lecture,1,Mon Wed Fri,13:00,14:00
,MATH 517 201,Lecture,2,Tue Thu,14:00,15:30
,MATH 521 201,Lecture,2,Tue Thu,9:30,11:00
,MATH 525 101,Lecture,1,Tue Thu,12:30,14:00
,MATH 526 201,Lecture,2,Tue Thu,9:30,11:00
,MATH 527 201,Lecture,2,Mon Wed Fri,9:00,10:00
,MATH 532 101,Lecture,1,Tue Thu,14:00,15:30
,MATH 534 101,Lecture,1,Tue Thu,11:00,12:30
,MATH 537 101,Lecture,1,Mon Wed Fri,12:00,13:00
,MATH 538 201,Lecture,2,Mon Wed Fri,13:00,14:00
,MATH 539 201,Lecture,2,Mon Wed Fri,10:00,11:00
,MATH 541 101,Lecture,1,Mon Wed Fri,12:00,13:00
,MATH 544 101,Lecture,1,Mon Wed Fri,8:00,9:00
,MATH 545 201,Lecture,2,Mon Wed Fri,10:00,11:00
,MATH 546 101,Lecture,1,Tue Thu,9:30,11:00
,MATH 549A 001,Thesis,1-2,,,
,MATH 549A 002,Thesis,1,,,
,MATH 549A 003,Thesis,2,,,
,MATH 549B 004,Thesis,1-2,,,
,MATH 549B 005,Thesis,1,,,
,MATH 549B 006,Thesis,2,,,
,MATH 550 101,Lecture,1,Mon Wed Fri,11:00,12:00
,MATH 552 101,Lecture,1,Mon Wed Fri,10:00,11:00
,MATH 555 201,Lecture,2,Tue Thu,15:30,17:00
,MATH 556 201,Lecture,2,Tue Thu,14:00,15:30
,MATH 560 201,Lecture,2,Tue Thu,9:30,11:00
,MATH 563 201,Lecture,2,Tue Thu,10:00,11:30
,MATH 564 101,Lecture,1,Tue Thu,10:30,12:00
,MATH 566 201,Lecture,2,Mon Wed Fri,11:00,12:00
,MATH 589 001,Essay/Report,1-2,,,
,MATH 589 101,Essay/Report,1,,,
,MATH 589 201,Essay/Report,2,,,
,MATH 599 101,Lecture,1,Mon Wed Fri,14:00,15:00
Unreleased,MATH 603D 201,Lecture,2,Mon Wed Fri,11:00,12:30
,MATH 606D 101,Lecture,1,Tue Thu,9:30,11:00
,MATH 607E 101,Lecture,1,Tue Thu,14:00,15:30
Unreleased,MATH 610D 101,Directed Studies,1,Tue,,
,MATH 612D 101,Lecture,1,Tue Thu,9:30,11:00
,MATH 615A 101,Lecture,1,Mon Wed Fri,10:00,11:00
Blocked,MATH 620A 101,Directed Studies,1,Mon,,
Blocked,MATH 649 001,Thesis,1-2,,,
Blocked,MATH 649 101,Thesis,1,,,
Blocked,MATH 649 201,Thesis,2,,,
STT,MECH 224 1AB,Lecture,1,Wed Fri,9:00,10:00
Unreleased,MECH 224 1RM,Reserved Section,1,,,
Unreleased,MECH 224 2RM,Reserved Section,2,,,
Unreleased,MECH 225 1RM,Reserved Section,1,,,
Restricted,MECH 226 001,Lecture,1-2,,,
Restricted,MECH 260 101,Lecture,1,Mon Wed Fri,13:00,14:00
Restricted,MECH 260 T1A,Tutorial,1,Fri,15:00,16:00
Cancelled,MECH 260 102,Lecture,1,,,
Cancelled,MECH 260 T1B,Tutorial,1,,,
Restricted,MECH 260 201,Lecture,2,Mon Wed Fri,12:00,13:00
Restricted,MECH 260 T2A,Lecture,2,Tue,13:00,14:00
,MECH 260 WL1,Waiting List,1,,,
,MECH 260 WL2,Waiting List,2,,,
Restricted,MECH 280 201,Lecture,2,Mon Wed Fri,10:00,11:00
STT,MECH 280 T2A,Tutorial,2,Mon Fri,11:00,12:00
STT,MECH 325 101,Lecture,1,Tue Thu,9:30,11:00
Restricted,MECH 325 T1A,Tutorial,1,Tue Thu,14:00,15:30
STT,MECH 325 T1B,Tutorial,1,Tue Thu,14:00,15:30
Restricted,MECH 325 T1E,Tutorial,1,Tue Thu,15:30,17:00
Restricted,MECH 325 102,Lecture,1,Tue Thu,11:00,12:30
Restricted,MECH 325 T1C,Tutorial,1,Tue Thu,14:00,15:30
Restricted,MECH 325 T1D,Tutorial,1,Tue Thu,15:30,17:00
Restricted,MECH 325 T1F,Tutorial,1,Tue Thu,15:30,17:00
,MECH 325 WL1,Waiting List,1,,,
Restricted,MECH 327 101,Lecture,1,Mon Wed Fri,17:00,18:00
Restricted,MECH 327 T1A,Tutorial,1,Wed,11:00,12:00
Restricted,MECH 327 T1B,Tutorial,1,Mon,10:00,11:00
,MECH 327 WL1,Waiting List,1,,,
STT,MECH 328 101,Lecture,1,Fri,12:00,13:00
STT,MECH 328 L1A,Laboratory,1,Mon Wed,12:00,14:00
STT,MECH 328 T1A,Tutorial,1,Fri,13:00,14:00
,MECH 328 WL1,Waiting List,1,,,
Restricted,MECH 358 201,Lecture,2,Tue Thu,11:00,12:30
Restricted,MECH 358 L2A,Laboratory,2,Mon,9:00,10:00
Restricted,MECH 358 L2B,Laboratory,2,Mon,11:00,12:00
Restricted,MECH 358 L2C,Laboratory,2,Wed,11:00,12:00
Restricted,MECH 358 L2D,Laboratory,2,Fri,11:00,12:00
,MECH 358 WL2,Waiting List,2,,,
Blocked,MECH 360 101,Lecture,1,Tue Thu,8:00,9:30
Restricted,MECH 360 T1A,Tutorial,1,Fri,10:00,11:00
Restricted,MECH 360 T1B,Tutorial,1,Mon,15:00,16:00
STT,MECH 360 102,Lecture,1,Tue Thu,17:00,18:30
STT,MECH 360 T1C,Tutorial,1,Mon,10:00,11:00
STT,MECH 360 T1D,Tutorial,1,Fri,11:00,12:00
Restricted,MECH 360 201,Lecture,2,Mon Wed Fri,16:00,17:00
Restricted,MECH 360 T2A,Tutorial,2,Mon,17:00,18:00
STT,MECH 360 T2B,Tutorial,2,Fri,10:00,11:00
,MECH 360 WL1,Waiting List,1,,,
,MECH 360 WL2,Waiting List,2,,,
STT,MECH 366 101,Lecture,1,Mon,15:00,17:00
Restricted,MECH 366 L1A,Laboratory,1,Wed,15:00,18:00
Restricted,MECH 366 L1B,Laboratory,1,Fri,15:00,18:00
,MECH 366 WL1,Waiting List,2,,,
Restricted,MECH 368 101,Lecture,1,Mon Wed Fri,9:00,10:00
Restricted,MECH 368 L1A,Laboratory,1,Mon,10:00,12:00
STT,MECH 368 L1B,Laboratory,1,Wed,10:00,12:00
Restricted,MECH 368 L1C,Laboratory,1,Fri,10:00,12:00
STT,MECH 368 201,Lecture,2,Mon Wed Fri,12:00,13:00
STT,MECH 368 L2A,Laboratory,2,Wed,9:00,11:00
Restricted,MECH 375 101,Lecture,1,Mon Wed Fri,8:00,9:00
Restricted,MECH 375 T1A,Tutorial,1,Wed,16:00,17:00
Restricted,MECH 375 201,Lecture,2,Mon Wed Fri,15:00,16:00
Restricted,MECH 375 T2A,Tutorial,2,Wed,10:00,11:00
,MECH 375 WL1,Waiting List,1,,,
,MECH 375 WL2,Waiting List,2,,,
Restricted,MECH 380 201,Lecture,2,Mon Wed Fri,14:00,15:00
Restricted,MECH 380 T2A,Tutorial,2,Tue,13:00,14:00
Restricted,MECH 380 T2B,Tutorial,2,Fri,9:00,10:00
,MECH 380 WL2,Waiting List,2,,,
Restricted,MECH 386 101,Lecture,1,Tue Thu,17:00,18:30
Restricted,MECH 386 L1A,Laboratory,1,Fri,8:00,9:00
,MECH 386 WL1,Waiting List,1,Tue Thu,,
Restricted,MECH 392 101,Lecture,1,Tue Thu,17:00,18:00
,MECH 392 WL1,Waiting List,1,,,
Restricted,MECH 410A 201,Lecture,2,Mon Thu,11:30,13:00
Blocked,MECH 410C 101,Directed Studies,1,,,
Restricted,MECH 410D 101,Lecture,1,Tue Thu,17:00,18:30
Blocked,MECH 410F 201,Directed Studies,2,,,
Restricted,MECH 410I 201,Lecture,2,Mon Wed Fri,9:00,10:00
Restricted,MECH 410U 201,Lecture,2,Mon Wed Fri,13:00,14:00
Restricted,MECH 420 101,Lecture,1,Wed Fri,15:00,16:00
Restricted,MECH 420 L1A,Laboratory,1,Wed,10:00,12:00
Restricted,MECH 420 L1B,Laboratory,1,Fri,10:00,12:00
Restricted,MECH 420 L1C,Laboratory,1,Tue,16:00,18:00
Restricted,MECH 423 101,Lecture,1,Wed Fri,12:00,13:00
Restricted,MECH 431 201,Lecture,2,Mon Wed Fri,16:00,17:00
,MECH 431 WL2,Waiting List,2,,,
Restricted,MECH 433 201,Lecture,2,Tue Thu,17:00,18:30
Restricted,MECH 433 T2A,Tutorial,2,Tue,16:00,17:00
Restricted,MECH 435 101,Lecture,1,Tue Thu,9:30,11:00
Restricted,MECH 435 T1A,Tutorial,1,Mon,9:00,10:00
Restricted,MECH 436 101,Lecture,1,Mon Wed Fri,12:00,13:00
Restricted,MECH 439 201,Seminar,2,Fri,8:00,9:00
Restricted,MECH 445 201,Lecture,2,Mon Wed Fri,10:00,11:00
Restricted,MECH 445 T2A,Tutorial,2,Mon,8:00,9:00
Restricted,MECH 460 201,Lecture,2,Tue Thu,17:00,18:30
Blocked,MECH 462 201,Lecture,2,Tue,11:00,13:00
Restricted,MECH 462 L2A,Laboratory,2,Thu,11:00,12:30
Restricted,MECH 462 WL2,Waiting List,2,,,
Restricted,MECH 463 101,Lecture,1,Mon Wed Fri,14:00,15:00
Restricted,MECH 463 L1A,Laboratory,1,,,
STT,MECH 463 T1A,Tutorial,1,Fri,11:00,12:00
Restricted,MECH 463 T1B,Tutorial,1,Fri,10:00,11:00
Restricted,MECH 463 T1C,Tutorial,1,Wed,11:00,12:00
,MECH 463 WL1,Waiting List,1,,,
Restricted,MECH 464 201,Lecture,2,Mon Wed Fri,11:00,12:00
Restricted,MECH 464 T2A,Tutorial,2,Mon,17:00,18:00
,MECH 464 WL2,Waiting List,2,,,
Restricted,MECH 466 201,Lecture,2,Tue Thu,8:00,9:30
,MECH 466 WL2,Waiting List,2,,,
STT,MECH 467 101,Lecture,1,Tue Thu,8:00,9:30
STT,MECH 467 L1A,Laboratory,1,,,
STT,MECH 467 T1A,Tutorial,1,Mon,12:00,14:00
Restricted,MECH 468 201,Lecture,2,Mon Wed Fri,13:00,14:00
,MECH 468 WL2,Waiting List,2,,,
Restricted,MECH 469 201,Lecture,2,Tue Thu,17:00,18:30
Restricted,MECH 470 101,Lecture,1,Tue Thu,11:00,12:30
Restricted,MECH 473 201,Lecture,2,Mon Wed Fri,9:00,10:00
Restricted,MECH 473 T2A,Tutorial,2,Wed,18:00,19:00
Restricted,MECH 478 201,Lecture,2,Mon Wed Fri,14:00,15:00
Blocked,MECH 479 101,Lecture,1,Tue Thu,9:30,11:00
Restricted,MECH 479 L1A,Laboratory,1,,,
Restricted,MECH 481 101,Lecture,1,Mon Wed,13:00,14:00
Restricted,MECH 481 L1A,Laboratory,1,Fri,13:00,14:00
Restricted,MECH 484 T2A,Tutorial,2,Thu,17:00,19:00
Restricted,MECH 485 101,Lecture,1,Mon Wed Fri,9:00,10:00
Restricted,MECH 485 T1A,Tutorial,1,Fri,8:00,9:00
Restricted,MECH 488 101,Lecture,1,Mon Wed Fri,,
Blocked,MECH 488 102,Web-Oriented Course,1,Mon Wed Fri,,
Restricted,MECH 489 L1A,Laboratory,1,Wed,15:00,17:00
STT,MECH 491 101,Lecture,1,Wed Fri,18:00,19:00
STT,MECH 491 L1A,Lecture,1,Mon,17:00,19:00
Blocked,MECH 493 001,Tutorial,1-2,,,
Blocked,MECH 493 L0A,Laboratory,1-2,,,
Blocked,MECH 495 201,Lecture,2,Mon,17:00,20:00
,MECH 495 WL2,Waiting List,2,,,
Blocked,MECH 496 201,Lecture,2,Tue Thu,18:30,20:00
,MECH 496 WL2,Waiting List,2,,,
Blocked,MECH 502 101,Lecture,1,Tue Thu,15:30,17:00
,MECH 502 WL1,Waiting List,1,,,
,MECH 509 201,Lecture,2,Mon Wed Fri,13:00,14:00
Blocked,MECH 514 201,Lecture,2,Tue,11:00,13:00
Blocked,MECH 514 L2A,Laboratory,2,Thu,11:00,12:30
,MECH 514 WL2,Waiting List,2,,,
Blocked,MECH 520 101,Lecture,1,Wed Fri,17:00,18:30
,MECH 520 WL1,Waiting List,1,,,
Blocked,MECH 529 201,Lecture,2,Tue Thu,17:00,18:30
,MECH 529 WL2,Waiting List,2,,,
,MECH 533 201,Lecture,2,Tue Thu,17:00,18:30
,MECH 533 T2A,Tutorial,2,Tue,16:00,17:00
,MECH 535 101,Lecture,1,Tue Thu,9:30,11:00
,MECH 535 T1A,Tutorial,1,Mon,9:00,10:00
,MECH 536 101,Lecture,1,Mon Wed Fri,12:00,13:00
Blocked,MECH 563 201,Lecture,2,Mon Wed Fri,11:00,12:00
,MECH 563 T2A,Tutorial,2,Mon,17:00,18:00
,MECH 563 WL2,Waiting List,2,,,
,MECH 578 201,Lecture,2,Mon Wed Fri,14:00,15:00
,MECH 581 101,Lecture,1,Mon Wed,13:00,14:00
Blocked,MECH 581 L1A,Laboratory,1,Fri,13:00,14:00
,MECH 582 L1A,Laboratory,1,Wed,15:00,17:00
,MECH 582 WL1,Waiting List,1,,,
,MECH 598 BM0,Seminar,1-2,Fri,,
,MECH 598 BM1,Seminar,1,Fri,,
,MECH 598 BM2,Seminar,2,Fri,,
,MECH 598 DA1,Seminar,1,Tue,,
,MECH 598 DA2,Seminar,2,Tue,,
,MECH 598 MM0,Seminar,1,Fri,12:00,13:00
,MECH 598 MM1,Seminar,1,Fri,,
,MECH 598 MM2,Seminar,2,Fri,,
,MECH 598 TF0,Seminar,1-2,Mon,13:00,14:00
,MECH 598 TF1,Seminar,1,Mon,,
,MECH 598 TF2,Seminar,2,Mon,,
,MECH 599B BM0,Thesis,1-2,,,
,MECH 599B BM1,Thesis,1,,,
,MECH 599B BM2,Thesis,2,,,
,MECH 599B DA0,Thesis,1-2,,,
,MECH 599B DA1,Thesis,1,,,
,MECH 599B DA2,Thesis,2,,,
,MECH 599B MM0,Thesis,1-2,,,
,MECH 599B MM1,Thesis,1,,,
,MECH 599B MM2,Thesis,2,,,
,MECH 599B TF0,Thesis,1-2,,,
,MECH 599B TF1,Thesis,1,,,
,MECH 599B TF2,Thesis,2,,,
,MECH 698 BM0,Seminar,1-2,Fri,,
,MECH 698 BM1,Seminar,1,Fri,,
,MECH 698 BM2,Seminar,2,Fri,,
,MECH 698 DA1,Seminar,1,Tue,,
,MECH 698 DA2,Seminar,2,Tue,,
,MECH 699 BM0,Thesis,1-2,,,
,MECH 699 BM1,Thesis,1,,,
,MECH 699 BM2,Thesis,2,,,
,MECH 699 DA0,Thesis,1-2,,,
,MECH 699 DA1,Thesis,1,,,
,MECH 699 DA2,Thesis,2,,,
,MECH 699 MM0,Thesis,1-2,,,
,MECH 699 MM1,Thesis,1,,,
,MECH 699 MM2,Thesis,2,,,
,MECH 699 TF0,Thesis,1-2,,,
,MECH 699 TF1,Thesis,1,,,
,MECH 699 TF2,Thesis,2,,,
,MEDD 411 001,Seminar,1,Mon Tue Wed Thu Fri,7:00,15:30
,MEDD 412 001,Seminar,2,Mon Tue Wed Thu Fri,7:00,15:30
,MEDD 419 001,Tutorial,1-2,Mon,7:00,14:00
,MEDD 421 001,Seminar,1,Mon Tue Wed Thu Fri,7:00,15:30
,MEDD 422 001,Seminar,2,Mon Tue Wed Thu Fri,7:00,15:30
,MEDD 429 001,Tutorial,1-2,Mon,7:00,14:00
,MEDD 431 001,Seminar,1-2,,,
,MEDD 443 001,Seminar,1,,,
,MEDD 444 001,Seminar,1,,,
,MEDD 445 001,Seminar,1,,,
,MEDD 446 001,Seminar,2,,,
,MEDD 448 001,Seminar,2,,,
,MEDD 449 001,Seminar,1,,,
,MEDG 419 001,Lecture-Seminar,1,Tue Thu,15:30,17:00
,MEDG 420 001,Lecture,1,Mon Wed,9:00,11:00
,MEDG 421 001,Lecture,2,Tue Thu,9:30,11:00
Blocked,MEDG 448A 001,Directed Studies,1,,,
Blocked,MEDG 448B 003,Directed Studies,2,,,
Blocked,MEDG 448C 002,Directed Studies,1-2,,,
,MEDG 505 001,Lecture-Seminar,2,Fri,9:30,12:30
,MEDG 521 001,Seminar,2,Wed,14:00,17:00
Blocked,MEDG 530 001,Lecture-Seminar,2,Tue Thu,8:30,10:30
,MEDG 535 001,Seminar,2,Tue,16:00,18:30
Blocked,MEDG 545 001,Seminar,1-2,,,
Blocked,MEDG 545 002,Seminar,1,,,
Blocked,MEDG 545 003,Seminar,2,,,
Blocked,MEDG 548A 001,Directed Studies,1,,,
Blocked,MEDG 548A 004,Directed Studies,1-2,,,
Blocked,MEDG 548B 002,Directed Studies,1-2,,,
Blocked,MEDG 548C 003,Directed Studies,2,,,
Blocked,MEDG 548D 001,Directed Studies,1,,,
Blocked,MEDG 548D 002,Directed Studies,2,,,
Blocked,MEDG 548E 001,Directed Studies,1-2,,,
,MEDG 549 001,Thesis,1-2,,,
,MEDG 549 002,Thesis,1,,,
,MEDG 549 003,Thesis,2,,,
Blocked,MEDG 550 001,Lecture,1-2,,,
Blocked,MEDG 560 001,Seminar,1-2,,,
Blocked,MEDG 565 001,Seminar,1-2,,,
,MEDG 570 001,Laboratory,2,,,
Blocked,MEDG 575 001,Laboratory,1-2,,,
,MEDG 649 001,Thesis,1-2,,,
,MEDG 649 002,Thesis,1,,,
,MEDG 649 003,Thesis,2,,,
Blocked,MEDI 502 001,Seminar,2,,,
,MEDI 503 001,Lecture,1,Tue Thu,,
Blocked,MEDI 530 005,Lecture,2,,,
,MEDI 535 001,Seminar,1,,,
,MEDI 535 002,Seminar,2,,,
Blocked,MEDI 548A 001,Directed Studies,1,,,
Blocked,MEDI 548A 004,Directed Studies,2,,,
Blocked,MEDI 548B 002,Directed Studies,1,,,
Blocked,MEDI 548B 005,Directed Studies,2,,,
Blocked,MEDI 548C 003,Directed Studies,1,,,
Blocked,MEDI 548C 006,Directed Studies,2,,,
Blocked,MEDI 548C 007,Directed Studies,1-2,,,
Blocked,MEDI 548D 008,Directed Studies,1-2,,,
,MEDI 549 001,Thesis,1-2,,,
,MEDI 549 002,Thesis,1,,,
,MEDI 549 003,Thesis,2,,,
,MEDI 570 001,Lecture,2,Wed,,
,MEDI 590 001,Lecture,1,Mon Wed,,
,MEDI 649 001,Thesis,1-2,,,
,MEDI 649 002,Thesis,1,,,
,MEDI 649 003,Thesis,2,,,
Blocked,MICB 201 101,Lecture,1,Tue Thu,8:00,9:30
Blocked,MICB 201 201,Lecture,2,Tue Thu,8:00,9:30
,MICB 201 WL1,Waiting List,1,Tue Thu,,
,MICB 201 WL2,Waiting List,2,Tue Thu,,
Restricted,MICB 202 101,Lecture,1,Mon Wed Fri,12:00,13:00
Restricted,MICB 202 203,Lecture,2,Mon Wed Fri,13:00,14:00
,MICB 203 L01,Laboratory,1,Mon,13:00,15:00
Blocked,MICB 301 101,Lecture,1,Mon Wed Fri,10:00,11:00
,MICB 301 WL1,Waiting List,1,Mon Wed Fri,,
Restricted,MICB 302 101,Lecture,1,Mon Wed Fri,9:00,10:00
,MICB 302 T01,Tutorial,1,Tue,12:30,13:30
,MICB 302 T02,Tutorial,1,Thu,11:00,12:00
,MICB 302 T04,Tutorial,1,Tue,11:00,12:00
,MICB 302 T05,Tutorial,1,Thu,12:00,13:00
,MICB 302 T06,Tutorial,1,Tue,12:30,13:30
Restricted,MICB 306 101,Lecture,1,Tue Thu,9:30,11:00
,MICB 306 T02,Tutorial,1,Thu,12:30,13:30
,MICB 306 T03,Tutorial,1,Thu,12:30,13:30
,MICB 306 T05,Tutorial,1,Tue,10:00,11:00
Blocked,MICB 308 201,Lecture,2,Mon Wed Fri,12:00,13:00
,MICB 308 WL2,Waiting List,2,Mon Wed Fri,,
Blocked,MICB 322 101,Lecture,1,Mon,13:00,15:00
Blocked,MICB 322 L01,Laboratory,1,Tue,13:00,17:00
Blocked,MICB 322 L02,Laboratory,1,Wed,13:00,17:00
Blocked,MICB 322 L03,Laboratory,1,Thu,13:00,17:00
Blocked,MICB 325 201,Lecture,2,Mon Wed Fri,10:00,11:00
Restricted,MICB 325 T02,Tutorial,2,Fri,13:00,14:00
,MICB 353 201,Tutorial,2,,,
,MICB 353 L02,Laboratory,2,Mon,13:00,15:00
,MICB 398 610,Work Placement,1,Mon,7:00,8:00
,MICB 398 620,Work Placement,2,Mon,7:00,7:30
,MICB 399 610,Work Placement,1,Mon,7:00,8:00
,MICB 401 101,Lecture,1,Mon,13:00,15:00
,MICB 401 201,Lecture,2,Mon,13:00,15:00
Blocked,MICB 401 L02,Laboratory,1,Wed,13:00,17:00
Blocked,MICB 401 L03,Laboratory,1,Thu,13:00,17:00
Blocked,MICB 401 L04,Laboratory,2,Tue,13:00,17:00
Blocked,MICB 401 L05,Laboratory,2,Wed,13:00,17:00
Unreleased,MICB 401 L06,Laboratory,2,Thu,13:00,17:00
,MICB 402 101,Lecture,1,Tue Thu,9:30,11:00
,MICB 402 T02,Tutorial,1,Thu,11:00,12:00
,MICB 402 T03,Tutorial,1,Tue,12:30,13:30
,MICB 402 WL1,Waiting List,1,Tue Thu,,
Blocked,MICB 404 201,Lecture,2,Mon Wed Fri,11:00,12:00
,MICB 404 WL2,Waiting List,2,Mon Wed Fri,,
Blocked,MICB 405 101,Lecture,1,Tue Thu,12:30,14:00
,MICB 405 T01,Tutorial,1,Fri,10:00,11:00
,MICB 405 T02,Tutorial,1,Fri,14:00,15:00
,MICB 405 WL1,Waiting List,1,Tue Thu,,
Blocked,MICB 406 201,Lecture,2,Tue Thu,11:00,12:30
Blocked,MICB 406 WL2,Waiting List,2,Tue Thu,,
Blocked,MICB 407 101,Lecture,1,Wed Fri,11:00,12:30
Blocked,MICB 407 WL1,Waiting List,1,Wed Fri,,
Blocked,MICB 408 201,Lecture,2,Mon Wed Fri,10:00,11:00
Blocked,MICB 412 201,Lecture,2,Tue Thu,9:30,11:00
